"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-5-12","207,500.00","207,500.00","210,000.00","205,000.00","","0.00%"
"2023-5-11","207,500.00","207,500.00","210,000.00","205,000.00","","2.47%"
"2023-5-10","202,500.00","202,500.00","205,000.00","200,000.00","","2.53%"
"2023-5-9","197,500.00","197,500.00","200,000.00","195,000.00","","2.60%"
"2023-5-8","192,500.00","192,500.00","195,000.00","190,000.00","","5.48%"
"2023-5-5","182,500.00","182,500.00","185,000.00","180,000.00","","2.82%"
"2023-5-4","177,500.00","177,500.00","180,000.00","175,000.00","","0.00%"
"2023-4-28","177,500.00","177,500.00","180,000.00","175,000.00","","2.90%"
"2023-4-27","172,500.00","172,500.00","175,000.00","170,000.00","","2.99%"
"2023-4-26","167,500.00","167,500.00","170,000.00","165,000.00","","1.21%"
"2023-4-25","165,500.00","165,500.00","168,000.00","163,000.00","","0.00%"
"2023-4-24","165,500.00","165,500.00","168,000.00","163,000.00","","-4.06%"
"2023-4-21","172,500.00","172,500.00","175,000.00","170,000.00","","-2.82%"
"2023-4-20","177,500.00","177,500.00","180,000.00","175,000.00","","0.00%"
"2023-4-19","177,500.00","177,500.00","180,000.00","175,000.00","","-2.74%"
"2023-4-18","182,500.00","182,500.00","185,000.00","180,000.00","","-2.67%"
"2023-4-17","187,500.00","187,500.00","190,000.00","185,000.00","","-2.60%"
"2023-4-14","192,500.00","192,500.00","195,000.00","190,000.00","","-2.53%"
"2023-4-13","197,500.00","197,500.00","200,000.00","195,000.00","","-2.47%"
"2023-4-12","202,500.00","202,500.00","205,000.00","200,000.00","","-2.41%"
"2023-4-11","207,500.00","207,500.00","210,000.00","205,000.00","","-2.35%"
"2023-4-10","212,500.00","212,500.00","215,000.00","210,000.00","","-2.30%"
"2023-4-7","217,500.00","217,500.00","220,000.00","215,000.00","","0.00%"
"2023-4-6","217,500.00","217,500.00","220,000.00","215,000.00","","0.00%"
"2023-4-4","217,500.00","217,500.00","220,000.00","215,000.00","","-2.68%"
"2023-4-3","223,500.00","223,500.00","226,000.00","221,000.00","","-2.61%"
"2023-3-31","229,500.00","229,500.00","232,000.00","227,000.00","","-2.96%"
"2023-3-30","236,500.00","236,500.00","239,000.00","234,000.00","","-2.87%"
"2023-3-29","243,500.00","243,500.00","246,000.00","241,000.00","","-3.94%"
"2023-3-28","253,500.00","253,500.00","256,000.00","251,000.00","","-2.69%"
"2023-3-27","260,500.00","260,500.00","263,000.00","258,000.00","","-2.98%"
"2023-3-24","268,500.00","268,500.00","271,000.00","266,000.00","","-2.89%"
"2023-3-23","276,500.00","276,500.00","279,000.00","274,000.00","","-2.81%"
"2023-3-22","284,500.00","284,500.00","287,000.00","282,000.00","","-2.74%"
"2023-3-21","292,500.00","292,500.00","295,000.00","290,000.00","","-2.34%"
"2023-3-20","299,500.00","299,500.00","302,000.00","297,000.00","","-2.60%"
"2023-3-17","307,500.00","307,500.00","310,000.00","305,000.00","","-1.60%"
"2023-3-16","312,500.00","312,500.00","315,000.00","310,000.00","","-2.19%"
"2023-3-15","319,500.00","319,500.00","322,000.00","317,000.00","","-2.44%"
"2023-3-14","327,500.00","327,500.00","330,000.00","325,000.00","","-1.50%"
"2023-3-13","332,500.00","332,500.00","335,000.00","330,000.00","","0.00%"
"2023-3-10","332,500.00","332,500.00","335,000.00","330,000.00","","-1.48%"
"2023-3-9","337,500.00","337,500.00","340,000.00","335,000.00","","-0.88%"
"2023-3-8","340,500.00","340,500.00","343,000.00","338,000.00","","-2.85%"
"2023-3-7","350,500.00","350,500.00","353,000.00","348,000.00","","-1.96%"
"2023-3-6","357,500.00","357,500.00","360,000.00","355,000.00","","0.00%"
"2023-3-3","357,500.00","357,500.00","360,000.00","355,000.00","","-1.38%"
"2023-3-2","362,500.00","362,500.00","365,000.00","360,000.00","","-0.82%"
"2023-3-1","365,500.00","365,500.00","368,000.00","363,000.00","","-1.35%"
"2023-2-28","370,500.00","370,500.00","373,000.00","368,000.00","","-3.14%"
"2023-2-27","382,500.00","382,500.00","385,000.00","380,000.00","","0.00%"
"2023-2-24","382,500.00","382,500.00","385,000.00","380,000.00","","-2.80%"
"2023-2-23","393,500.00","393,500.00","396,000.00","391,000.00","","-2.96%"
"2023-2-22","405,500.00","405,500.00","408,000.00","403,000.00","","-2.87%"
"2023-2-21","417,500.00","417,500.00","420,000.00","415,000.00","","-1.18%"
"2023-2-20","422,500.00","422,500.00","425,000.00","420,000.00","","-1.17%"
"2023-2-17","427,500.00","427,500.00","430,000.00","425,000.00","","-2.73%"
"2023-2-16","439,500.00","439,500.00","442,000.00","437,000.00","","-2.22%"
"2023-2-14","449,500.00","449,500.00","452,000.00","447,000.00","","0.00%"
"2023-2-13","449,500.00","449,500.00","452,000.00","447,000.00","","0.00%"
"2023-2-10","449,500.00","449,500.00","452,000.00","447,000.00","","-0.88%"
"2023-2-9","453,500.00","453,500.00","456,000.00","451,000.00","","-0.44%"
"2023-2-8","455,500.00","455,500.00","458,000.00","453,000.00","","-1.09%"
"2023-2-7","460,500.00","460,500.00","463,000.00","458,000.00","","0.00%"
"2023-2-6","460,500.00","460,500.00","463,000.00","458,000.00","","0.00%"
"2023-2-3","460,500.00","460,500.00","463,000.00","458,000.00","","-1.50%"
"2023-2-2","467,500.00","467,500.00","470,000.00","465,000.00","","-1.06%"
"2023-2-1","472,500.00","472,500.00","475,000.00","470,000.00","","-0.42%"
"2023-1-31","474,500.00","474,500.00","477,000.00","472,000.00","","-0.63%"
"2023-1-30","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2023-1-18","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2023-1-17","477,500.00","477,500.00","480,000.00","475,000.00","","-0.62%"
"2023-1-16","480,500.00","480,500.00","483,000.00","478,000.00","","0.00%"
"2023-1-13","480,500.00","480,500.00","483,000.00","478,000.00","","-0.41%"
"2023-1-12","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"2023-1-11","482,500.00","482,500.00","485,000.00","480,000.00","","-1.03%"
"2023-1-10","487,500.00","487,500.00","490,000.00","485,000.00","","-1.02%"
"2023-1-9","492,500.00","492,500.00","495,000.00","490,000.00","","-1.99%"
"2023-1-6","502,500.00","502,500.00","505,000.00","500,000.00","","-0.99%"
"2023-1-5","507,500.00","507,500.00","510,000.00","505,000.00","","-0.98%"
"2023-1-4","512,500.00","512,500.00","515,000.00","510,000.00","","-1.35%"
"2023-1-3","519,500.00","519,500.00","522,000.00","517,000.00","","0.00%"
"2022-12-30","519,500.00","519,500.00","522,000.00","517,000.00","","-0.57%"
"2022-12-29","522,500.00","522,500.00","525,000.00","520,000.00","","-0.95%"
"2022-12-28","527,500.00","527,500.00","530,000.00","525,000.00","","-0.94%"
"2022-12-27","532,500.00","532,500.00","535,000.00","530,000.00","","-0.75%"
"2022-12-26","536,500.00","536,500.00","539,000.00","534,000.00","","-0.19%"
"2022-12-23","537,500.00","537,500.00","540,000.00","535,000.00","","-1.83%"
"2022-12-22","547,500.00","547,500.00","550,000.00","545,000.00","","0.00%"
"2022-12-21","547,500.00","547,500.00","550,000.00","545,000.00","","-0.90%"
"2022-12-20","552,500.00","552,500.00","555,000.00","550,000.00","","-0.18%"
"2022-12-19","553,500.00","553,500.00","556,000.00","551,000.00","","-0.18%"
"2022-12-16","554,500.00","554,500.00","557,000.00","552,000.00","","-1.42%"
"2022-12-15","562,500.00","562,500.00","565,000.00","560,000.00","","0.00%"
"2022-12-14","562,500.00","562,500.00","565,000.00","560,000.00","","-0.18%"
"2022-12-13","563,500.00","563,500.00","566,000.00","561,000.00","","-0.70%"
"2022-12-12","567,500.00","567,500.00","570,000.00","565,000.00","","-0.18%"
"2022-12-9","568,500.00","568,500.00","571,000.00","566,000.00","","-0.52%"
"2022-12-8","571,500.00","571,500.00","574,000.00","569,000.00","","0.00%"
"2022-12-7","571,500.00","571,500.00","574,000.00","569,000.00","","-0.17%"
"2022-12-6","572,500.00","572,500.00","575,000.00","570,000.00","","-0.87%"
"2022-12-5","577,500.00","577,500.00","580,000.00","575,000.00","","0.00%"
"2022-12-2","577,500.00","577,500.00","580,000.00","575,000.00","","0.00%"
"2022-12-1","577,500.00","577,500.00","580,000.00","575,000.00","","0.00%"
"2022-11-30","577,500.00","577,500.00","580,000.00","575,000.00","","0.00%"
"2022-11-29","577,500.00","577,500.00","580,000.00","575,000.00","","0.00%"
"2022-11-28","577,500.00","577,500.00","580,000.00","575,000.00","","0.00%"
"2022-11-25","577,500.00","577,500.00","580,000.00","575,000.00","","-0.86%"
"2022-11-24","582,500.00","582,500.00","585,000.00","580,000.00","","-1.35%"
"2022-11-23","590,500.00","590,500.00","593,000.00","588,000.00","","-0.17%"
"2022-11-22","591,500.00","591,500.00","594,000.00","589,000.00","","0.00%"
"2022-11-21","591,500.00","591,500.00","594,000.00","589,000.00","","0.00%"
"2022-11-18","591,500.00","591,500.00","594,000.00","589,000.00","","-0.17%"
"2022-11-17","592,500.00","592,500.00","595,000.00","590,000.00","","0.00%"
"2022-11-16","592,500.00","592,500.00","595,000.00","590,000.00","","-0.34%"
"2022-11-15","594,500.00","594,500.00","597,000.00","592,000.00","","-0.50%"
"2022-11-14","597,500.00","597,500.00","600,000.00","595,000.00","","0.00%"
"2022-11-11","597,500.00","597,500.00","600,000.00","595,000.00","","0.84%"
"2022-11-10","592,500.00","592,500.00","595,000.00","590,000.00","","0.00%"
"2022-11-9","592,500.00","592,500.00","595,000.00","590,000.00","","0.00%"
"2022-11-8","592,500.00","592,500.00","595,000.00","590,000.00","","0.51%"
"2022-11-7","589,500.00","589,500.00","592,000.00","587,000.00","","0.34%"
"2022-11-4","587,500.00","587,500.00","590,000.00","585,000.00","","1.73%"
"2022-11-3","577,500.00","577,500.00","580,000.00","575,000.00","","0.87%"
"2022-11-2","572,500.00","572,500.00","575,000.00","570,000.00","","0.00%"
"2022-11-1","572,500.00","572,500.00","575,000.00","570,000.00","","1.24%"
"2022-10-31","565,500.00","565,500.00","568,000.00","563,000.00","","0.18%"
"2022-10-28","564,500.00","564,500.00","567,000.00","562,000.00","","0.36%"
"2022-10-27","562,500.00","562,500.00","565,000.00","560,000.00","","0.00%"
"2022-10-26","562,500.00","562,500.00","565,000.00","560,000.00","","1.81%"
"2022-10-25","552,500.00","552,500.00","555,000.00","550,000.00","","0.00%"
"2022-10-24","552,500.00","552,500.00","555,000.00","550,000.00","","0.00%"
"2022-10-21","552,500.00","552,500.00","555,000.00","550,000.00","","1.84%"
"2022-10-20","542,500.00","542,500.00","545,000.00","540,000.00","","0.00%"
"2022-10-19","542,500.00","542,500.00","545,000.00","540,000.00","","0.00%"
"2022-10-18","542,500.00","542,500.00","545,000.00","540,000.00","","0.00%"
"2022-10-17","542,500.00","542,500.00","545,000.00","540,000.00","","0.93%"
"2022-10-14","537,500.00","537,500.00","540,000.00","535,000.00","","1.90%"
"2022-10-13","527,500.00","527,500.00","530,000.00","525,000.00","","0.96%"
"2022-10-12","522,500.00","522,500.00","525,000.00","520,000.00","","0.00%"
"2022-10-11","522,500.00","522,500.00","525,000.00","520,000.00","","0.97%"
"2022-10-10","517,500.00","517,500.00","520,000.00","515,000.00","","1.37%"
"2022-9-29","510,500.00","510,500.00","513,000.00","508,000.00","","0.00%"
"2022-9-28","510,500.00","510,500.00","513,000.00","508,000.00","","0.00%"
"2022-9-27","510,500.00","510,500.00","513,000.00","508,000.00","","1.59%"
"2022-9-26","502,500.00","502,500.00","505,000.00","500,000.00","","0.20%"
"2022-9-23","501,500.00","501,500.00","504,000.00","499,000.00","","0.00%"
"2022-9-22","501,500.00","501,500.00","504,000.00","499,000.00","","0.00%"
"2022-9-21","501,500.00","501,500.00","504,000.00","499,000.00","","0.00%"
"2022-9-20","501,500.00","501,500.00","504,000.00","499,000.00","","0.20%"
"2022-9-19","500,500.00","500,500.00","503,000.00","498,000.00","","0.00%"
"2022-9-16","500,500.00","500,500.00","503,000.00","498,000.00","","0.60%"
"2022-9-15","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-9-14","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-9-13","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-9-9","497,500.00","497,500.00","500,000.00","495,000.00","","0.40%"
"2022-9-8","495,500.00","495,500.00","498,000.00","493,000.00","","0.00%"
"2022-9-7","495,500.00","495,500.00","498,000.00","493,000.00","","0.00%"
"2022-9-6","495,500.00","495,500.00","498,000.00","493,000.00","","0.20%"
"2022-9-5","494,500.00","494,500.00","497,000.00","492,000.00","","0.41%"
"2022-9-2","492,500.00","492,500.00","495,000.00","490,000.00","","0.00%"
"2022-9-1","492,500.00","492,500.00","495,000.00","490,000.00","","0.00%"
"2022-8-31","492,500.00","492,500.00","495,000.00","490,000.00","","0.00%"
"2022-8-30","492,500.00","492,500.00","495,000.00","490,000.00","","0.00%"
"2022-8-29","492,500.00","492,500.00","495,000.00","490,000.00","","0.00%"
"2022-8-26","492,500.00","492,500.00","495,000.00","490,000.00","","0.00%"
"2022-8-25","492,500.00","492,500.00","495,000.00","490,000.00","","0.00%"
"2022-8-24","492,500.00","492,500.00","495,000.00","490,000.00","","1.03%"
"2022-8-23","487,500.00","487,500.00","490,000.00","485,000.00","","0.62%"
"2022-8-22","484,500.00","484,500.00","487,000.00","482,000.00","","0.62%"
"2022-8-19","481,500.00","481,500.00","484,000.00","479,000.00","","0.21%"
"2022-8-18","480,500.00","480,500.00","483,000.00","478,000.00","","0.00%"
"2022-8-17","480,500.00","480,500.00","483,000.00","478,000.00","","0.21%"
"2022-8-16","479,500.00","479,500.00","482,000.00","477,000.00","","0.21%"
"2022-8-15","478,500.00","478,500.00","481,000.00","476,000.00","","0.21%"
"2022-8-12","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-8-11","477,500.00","477,500.00","480,000.00","475,000.00","","0.21%"
"2022-8-10","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-8-9","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-8-8","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-8-5","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-8-4","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-8-3","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-8-2","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-8-1","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-7-29","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-7-28","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-7-27","476,500.00","476,500.00","479,000.00","474,000.00","","0.00%"
"2022-7-26","476,500.00","476,500.00","479,000.00","474,000.00","","0.21%"
"2022-7-25","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-22","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-21","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-20","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-19","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-18","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-15","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-14","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-13","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-12","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-11","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-8","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-7","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-6","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-5","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-4","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-7-1","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-6-30","475,500.00","475,500.00","478,000.00","473,000.00","","0.00%"
"2022-6-29","475,500.00","475,500.00","478,000.00","473,000.00","","-0.42%"
"2022-6-28","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-27","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-24","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-23","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-22","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-21","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-20","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-17","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-16","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-15","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-14","477,500.00","477,500.00","480,000.00","475,000.00","","0.00%"
"2022-6-13","477,500.00","477,500.00","480,000.00","475,000.00","","0.63%"
"2022-6-10","474,500.00","474,500.00","477,000.00","472,000.00","","0.00%"
"2022-6-9","474,500.00","474,500.00","477,000.00","472,000.00","","0.00%"
"2022-6-8","474,500.00","474,500.00","477,000.00","472,000.00","","0.00%"
"2022-6-7","474,500.00","474,500.00","477,000.00","472,000.00","","0.42%"
"2022-6-6","472,500.00","472,500.00","475,000.00","470,000.00","","0.85%"
"2022-6-2","468,500.00","468,500.00","471,000.00","466,000.00","","0.00%"
"2022-6-1","468,500.00","468,500.00","471,000.00","466,000.00","","0.00%"
"2022-5-31","468,500.00","468,500.00","471,000.00","466,000.00","","0.00%"
"2022-5-30","468,500.00","468,500.00","471,000.00","466,000.00","","0.21%"
"2022-5-27","467,500.00","467,500.00","470,000.00","465,000.00","","1.08%"
"2022-5-26","462,500.00","462,500.00","465,000.00","460,000.00","","0.87%"
"2022-5-25","458,500.00","458,500.00","461,000.00","456,000.00","","0.22%"
"2022-5-24","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-23","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-20","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-19","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-18","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-17","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-16","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-13","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-12","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-11","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-10","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-9","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-6","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"2022-5-5","457,500.00","457,500.00","460,000.00","455,000.00","","-1.08%"
"2022-4-29","462,500.00","462,500.00","465,000.00","460,000.00","","0.00%"
"2022-4-28","462,500.00","462,500.00","465,000.00","460,000.00","","-1.07%"
"2022-4-27","467,500.00","467,500.00","470,000.00","465,000.00","","-0.85%"
"2022-4-26","471,500.00","471,500.00","474,000.00","469,000.00","","-0.63%"
"2022-4-25","474,500.00","474,500.00","477,000.00","472,000.00","","-1.04%"
"2022-4-22","479,500.00","479,500.00","482,000.00","477,000.00","","-0.21%"
"2022-4-21","480,500.00","480,500.00","483,000.00","478,000.00","","0.00%"
"2022-4-20","480,500.00","480,500.00","483,000.00","478,000.00","","-0.41%"
"2022-4-19","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"2022-4-18","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"2022-4-15","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"2022-4-14","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"2022-4-13","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"2022-4-12","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"2022-4-11","482,500.00","482,500.00","485,000.00","480,000.00","","-2.82%"
"2022-4-8","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"2022-4-7","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"2022-4-6","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"2022-4-1","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"2022-3-31","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"2022-3-30","496,500.00","0.00","499,000.00","494,000.00","","-0.20%"
"2022-3-29","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-3-28","497,500.00","0.00","500,000.00","495,000.00","","0.00%"
"2022-3-25","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-3-24","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-3-23","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-3-22","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-3-21","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-3-18","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-3-17","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-3-16","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"2022-3-15","497,500.00","497,500.00","500,000.00","495,000.00","","0.81%"
"2022-3-14","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"2022-3-11","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"2022-3-10","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"2022-3-9","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"2022-3-8","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"2022-3-7","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"2022-3-4","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"2022-3-3","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"2022-3-2","493,500.00","493,500.00","496,000.00","491,000.00","","2.07%"
"2022-3-1","483,500.00","483,500.00","486,000.00","481,000.00","","0.00%"
"2022-2-28","483,500.00","483,500.00","486,000.00","481,000.00","","0.83%"
"2022-2-25","479,500.00","479,500.00","482,000.00","477,000.00","","1.27%"
"2022-2-24","473,500.00","473,500.00","476,000.00","471,000.00","","2.82%"
"2022-2-23","460,500.00","460,500.00","463,000.00","458,000.00","","2.91%"
"2022-2-22","447,500.00","447,500.00","450,000.00","445,000.00","","0.00%"
"2022-2-21","447,500.00","447,500.00","450,000.00","445,000.00","","2.29%"
"2022-2-18","437,500.00","437,500.00","440,000.00","435,000.00","","2.58%"
"2022-2-17","426,500.00","426,500.00","429,000.00","424,000.00","","2.90%"
"2022-2-16","414,500.00","414,500.00","417,000.00","412,000.00","","2.98%"
"2022-2-15","402,500.00","402,500.00","405,000.00","400,000.00","","1.26%"
"2022-2-14","397,500.00","397,500.00","400,000.00","395,000.00","","1.27%"
"2022-2-11","392,500.00","392,500.00","395,000.00","390,000.00","","2.61%"
"2022-2-10","382,500.00","382,500.00","385,000.00","380,000.00","","0.00%"
"2022-2-9","382,500.00","382,500.00","385,000.00","380,000.00","","0.00%"
"2022-2-8","382,500.00","382,500.00","385,000.00","380,000.00","","0.00%"
"2022-2-7","382,500.00","382,500.00","385,000.00","380,000.00","","1.32%"
"2022-1-28","377,500.00","377,500.00","380,000.00","375,000.00","","2.72%"
"2022-1-27","367,500.00","367,500.00","370,000.00","365,000.00","","0.00%"
"2022-1-26","367,500.00","367,500.00","370,000.00","365,000.00","","0.00%"
"2022-1-25","367,500.00","367,500.00","370,000.00","365,000.00","","0.00%"
"2022-1-24","367,500.00","367,500.00","369,000.00","364,000.00","","2.51%"
"2022-1-21","358,500.00","358,500.00","361,000.00","356,000.00","","2.87%"
"2022-1-20","348,500.00","348,500.00","351,000.00","346,000.00","","2.35%"
"2022-1-19","340,500.00","340,500.00","343,000.00","338,000.00","","2.41%"
"2022-1-18","332,500.00","332,500.00","335,000.00","330,000.00","","1.53%"
"2022-1-17","327,500.00","327,500.00","330,000.00","325,000.00","","0.00%"
"2022-1-14","327,500.00","327,500.00","330,000.00","325,000.00","","0.00%"
"2022-1-13","327,500.00","327,500.00","330,000.00","325,000.00","","1.55%"
"2022-1-12","322,500.00","322,500.00","325,000.00","320,000.00","","2.54%"
"2022-1-11","314,500.00","314,500.00","317,000.00","312,000.00","","2.61%"
"2022-1-10","306,500.00","306,500.00","309,000.00","304,000.00","","2.68%"
"2022-1-7","298,500.00","298,500.00","301,000.00","296,000.00","","2.75%"
"2022-1-6","290,500.00","290,500.00","293,000.00","288,000.00","","2.83%"
"2022-1-5","282,500.00","282,500.00","285,000.00","280,000.00","","1.80%"
"2022-1-4","277,500.00","277,500.00","280,000.00","275,000.00","","0.00%"
"2021-12-31","277,500.00","277,500.00","280,000.00","275,000.00","","1.83%"
"2021-12-30","272,500.00","272,500.00","275,000.00","270,000.00","","1.49%"
"2021-12-29","268,500.00","268,500.00","271,000.00","266,000.00","","0.00%"
"2021-12-28","268,500.00","268,500.00","271,000.00","266,000.00","","0.00%"
"2021-12-27","268,500.00","268,500.00","271,000.00","266,000.00","","2.68%"
"2021-12-24","261,500.00","261,500.00","264,000.00","259,000.00","","2.75%"
"2021-12-23","254,500.00","254,500.00","257,000.00","252,000.00","","2.83%"
"2021-12-22","247,500.00","247,500.00","250,000.00","245,000.00","","0.00%"
"2021-12-21","247,500.00","247,500.00","250,000.00","245,000.00","","2.06%"
"2021-12-20","242,500.00","242,500.00","245,000.00","240,000.00","","2.97%"
"2021-12-17","235,500.00","235,500.00","238,000.00","233,000.00","","1.29%"
"2021-12-16","232,500.00","232,500.00","235,000.00","230,000.00","","0.87%"
"2021-12-15","230,500.00","230,500.00","233,000.00","228,000.00","","1.32%"
"2021-12-14","227,500.00","227,500.00","230,000.00","225,000.00","","0.00%"
"2021-12-13","227,500.00","227,500.00","230,000.00","225,000.00","","2.25%"
"2021-12-10","222,500.00","222,500.00","225,000.00","220,000.00","","2.77%"
"2021-12-9","216,500.00","216,500.00","219,000.00","214,000.00","","2.85%"
"2021-12-8","210,500.00","210,500.00","213,000.00","208,000.00","","2.93%"
"2021-12-7","204,500.00","204,500.00","207,000.00","202,000.00","","0.00%"
"2021-12-6","204,500.00","204,500.00","207,000.00","202,000.00","","0.00%"
"2021-12-3","204,500.00","204,500.00","207,000.00","202,000.00","","0.99%"
"2021-12-2","202,500.00","202,500.00","205,000.00","200,000.00","","1.00%"
"2021-12-1","200,500.00","200,500.00","203,000.00","198,000.00","","1.01%"
"2021-11-30","198,500.00","198,500.00","201,000.00","196,000.00","","0.00%"
"2021-11-29","198,500.00","198,500.00","201,000.00","196,000.00","","0.00%"
"2021-11-26","198,500.00","198,500.00","201,000.00","196,000.00","","0.51%"
"2021-11-25","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"2021-11-24","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"2021-11-23","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"2021-11-22","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"2021-11-19","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"2021-11-18","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"2021-11-17","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
