TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,20180101,2018,52,2018,372,IRL,Ireland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8,FALSE,8,kg,8,FALSE,8,FALSE,0,FALSE,876.268,0,876.268,0,TRUE,FALSE
C,A,20180101,2018,52,2018,376,ISR,Israel,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,354.956,TRUE,-1,N/A,0,FALSE,354.956,TRUE,,FALSE,6000,,6000,0,TRUE,FALSE
C,A,20180101,2018,52,2018,380,ITA,Italy,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3400,FALSE,8,kg,3400,FALSE,3400,FALSE,,FALSE,,64844.015,64844.015,0,TRUE,FALSE
C,A,20180101,2018,52,2018,392,JPN,Japan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1691100,FALSE,8,kg,1691100,FALSE,1691100,FALSE,0,FALSE,31721224.77,0,31721224.77,0,TRUE,FALSE
C,A,20180101,2018,52,2018,392,JPN,Japan,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29000,FALSE,8,kg,29000,FALSE,29000,FALSE,0,FALSE,0,606365.672,606365.672,0,TRUE,FALSE
C,A,20180101,2018,52,2018,400,JOR,Jordan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200,FALSE,8,kg,200,FALSE,200,FALSE,,FALSE,8328.171,,8328.171,0,TRUE,FALSE
C,A,20180101,2018,52,2018,410,KOR,Rep. of Korea,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5033614,FALSE,8,kg,5033614,FALSE,5033614,FALSE,0,FALSE,71983562,,71983562,0,TRUE,FALSE
C,A,20180101,2018,52,2018,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,232618.25,FALSE,8,kg,232618.25,FALSE,232618.25,FALSE,0,FALSE,,4842417,4842417,0,TRUE,FALSE
C,A,20180101,2018,52,2018,458,MYS,Malaysia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2125,FALSE,8,kg,2125,FALSE,2125,FALSE,0,FALSE,41769.164,0,41769.164,0,FALSE,TRUE
C,A,20180101,2018,52,2018,490,S19,"Other Asia, nes",M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,204594.514,TRUE,-1,N/A,0,FALSE,204594.514,TRUE,,FALSE,3839624.28,,3839624.28,0,TRUE,FALSE
C,A,20180101,2018,52,2018,498,MDA,Rep. of Moldova,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50,FALSE,8,kg,50,FALSE,50,FALSE,,FALSE,1180,,1180,0,FALSE,TRUE
C,A,20180101,2018,52,2018,504,MAR,Morocco,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000,FALSE,8,kg,5000,FALSE,5000,FALSE,0,FALSE,79688.153,,79688.153,0,TRUE,FALSE
C,A,20180101,2018,52,2018,524,NPL,Nepal,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2000,FALSE,8,kg,2000,FALSE,2000,FALSE,0,FALSE,50081.68,0,50081.68,0,TRUE,FALSE
C,A,20180101,2018,52,2018,566,NGA,Nigeria,X,Export,156,CHN,China,0,W00,World,H4,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30000,FALSE,8,kg,30000,FALSE,30000,FALSE,,FALSE,,9026.942,9026.942,0,FALSE,TRUE
C,A,20180101,2018,52,2018,586,PAK,Pakistan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83302,FALSE,8,kg,83302,FALSE,83302,FALSE,,FALSE,387969.151,,387969.151,0,TRUE,FALSE
C,A,20180101,2018,52,2018,608,PHL,Philippines,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21000,FALSE,8,kg,21000,FALSE,21000,FALSE,21266,FALSE,241335,234567,241335,0,TRUE,FALSE
C,A,20180101,2018,52,2018,616,POL,Poland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7001,FALSE,8,kg,7001,FALSE,7001,FALSE,,FALSE,131729,,131729,0,TRUE,FALSE
C,A,20180101,2018,52,2018,643,RUS,Russian Federation,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,110125.1,FALSE,8,kg,110125.1,FALSE,110125.1,FALSE,,FALSE,1019670.21,,1019670.21,0,FALSE,TRUE
C,A,20180101,2018,52,2018,643,RUS,Russian Federation,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,,FALSE,,1420,1420,0,FALSE,TRUE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,49980,FALSE,8,kg,49980,FALSE,49980,FALSE,,FALSE,758532.628,,758532.628,0,TRUE,FALSE
C,A,20180101,2018,52,2018,490,S19,"Other Asia, nes",M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58165,FALSE,8,kg,58165,FALSE,58165,FALSE,,FALSE,1150319.18,,1150319.18,0,TRUE,FALSE
C,A,20180101,2018,52,2018,490,S19,"Other Asia, nes",X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3200,FALSE,8,kg,3200,FALSE,3200,FALSE,,FALSE,,47280.01,47280.01,0,TRUE,FALSE
C,A,20180101,2018,52,2018,504,MAR,Morocco,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,195.844,,195.844,0,TRUE,FALSE
C,A,20180101,2018,52,2018,528,NLD,Netherlands,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4279,FALSE,8,kg,4279,FALSE,4279,FALSE,0,FALSE,104680.709,,104680.709,0,TRUE,FALSE
C,A,20180101,2018,52,2018,528,NLD,Netherlands,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,500,FALSE,8,kg,500,FALSE,500,FALSE,0,FALSE,,9505.49,9505.49,0,TRUE,FALSE
C,A,20180101,2018,52,2018,554,NZL,New Zealand,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11,FALSE,-1,N/A,0,FALSE,11,FALSE,42,FALSE,1919.8,0,1919.8,0,TRUE,FALSE
C,A,20180101,2018,52,2018,579,NOR,Norway,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,138.108,,138.108,0,FALSE,TRUE
C,A,20180101,2018,52,2018,586,PAK,Pakistan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23816,FALSE,8,kg,23816,FALSE,23816,FALSE,,FALSE,138102.043,,138102.043,0,TRUE,FALSE
C,A,20180101,2018,52,2018,600,PRY,Paraguay,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200,FALSE,8,kg,200,FALSE,200,FALSE,,FALSE,17530,15024,17530,0,FALSE,TRUE
C,A,20180101,2018,52,2018,608,PHL,Philippines,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1300,FALSE,8,kg,1300,FALSE,1300,FALSE,1312.8,FALSE,18637,18166,18637,0,TRUE,FALSE
C,A,20180101,2018,52,2018,616,POL,Poland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52,FALSE,8,kg,52,FALSE,52,FALSE,,FALSE,1538,,1538,0,TRUE,FALSE
C,A,20180101,2018,52,2018,643,RUS,Russian Federation,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1160060.99,FALSE,8,kg,1160060.99,FALSE,1160060.99,FALSE,,FALSE,14304936.02,,14304936.02,0,FALSE,TRUE
C,A,20180101,2018,52,2018,643,RUS,Russian Federation,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.32,FALSE,8,kg,0.32,FALSE,0.32,FALSE,,FALSE,,284.08,284.08,0,FALSE,TRUE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150,FALSE,8,kg,150,FALSE,150,FALSE,,FALSE,5786.134,,5786.134,0,TRUE,FALSE
C,A,20180101,2018,52,2018,699,IND,India,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,771907,FALSE,8,kg,771907,FALSE,771907,FALSE,,FALSE,14106027.47,,14106027.47,0,TRUE,FALSE
C,A,20180101,2018,52,2018,702,SGP,Singapore,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,275337,FALSE,-1,N/A,0,FALSE,275337,FALSE,0,FALSE,5834973.465,0,5834973.465,0,TRUE,FALSE
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11568.834,TRUE,-1,N/A,0,FALSE,11568.834,TRUE,0,FALSE,216902,,216902,6,TRUE,FALSE
C,A,20180101,2018,52,2018,710,ZAF,South Africa,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20000,FALSE,-1,N/A,0,FALSE,20000,FALSE,0,FALSE,0,319529.384,319529.384,0,FALSE,TRUE
C,A,20180101,2018,52,2018,699,IND,India,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115533,FALSE,8,kg,115533,FALSE,115533,FALSE,,FALSE,1412236.328,,1412236.328,0,TRUE,FALSE
C,A,20180101,2018,52,2018,702,SGP,Singapore,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.9,FALSE,-1,N/A,0,FALSE,5.9,FALSE,0,FALSE,1538.475,0,1538.475,0,TRUE,FALSE
C,A,20180101,2018,52,2018,703,SVK,Slovakia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,40.138,40.126,40.138,0,FALSE,TRUE
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,161.948,TRUE,-1,N/A,0,FALSE,161.948,TRUE,0,FALSE,2737.5,,2737.5,6,TRUE,FALSE
C,A,20180101,2018,52,2018,704,VNM,Viet Nam,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6482.358,TRUE,-1,N/A,0,FALSE,6482.358,TRUE,0,FALSE,,123164.8,123164.8,6,TRUE,FALSE
C,A,20180101,2018,52,2018,705,SVN,Slovenia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1201.55,FALSE,8,kg,1201.55,FALSE,1201.55,FALSE,0,FALSE,22994.85,,22994.85,0,FALSE,TRUE
C,A,20180101,2018,52,2018,710,ZAF,South Africa,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18000,FALSE,-1,N/A,0,FALSE,18000,FALSE,0,FALSE,0,262908.785,262908.785,0,FALSE,TRUE
C,A,20180101,2018,52,2018,724,ESP,Spain,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20403,FALSE,8,kg,20403,FALSE,20403,FALSE,0,FALSE,499532.732,,499532.732,0,FALSE,TRUE
C,A,20180101,2018,52,2018,752,SWE,Sweden,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5145.435,TRUE,-1,N/A,0,FALSE,5145.435,TRUE,0,FALSE,178637.495,0,178637.495,6,FALSE,TRUE
C,A,20180101,2018,52,2018,757,CHE,Switzerland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13125.608,TRUE,-1,N/A,0,FALSE,13125.608,TRUE,0,FALSE,286757.057,0,286757.057,6,FALSE,TRUE
C,A,20180101,2018,52,2018,764,THA,Thailand,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,257895,FALSE,8,kg,257895,FALSE,257895,FALSE,,FALSE,4941002.93,,4941002.93,0,FALSE,TRUE
C,A,20180101,2018,52,2018,764,THA,Thailand,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9580,FALSE,8,kg,9580,FALSE,9580,FALSE,,FALSE,,157734.7,157734.7,0,FALSE,TRUE
C,A,20180101,2018,52,2018,780,TTO,Trinidad and Tobago,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1822,FALSE,8,kg,1822,FALSE,1822,FALSE,0,FALSE,38948.379,0,38948.379,0,FALSE,TRUE
C,A,20180101,2018,52,2018,784,ARE,United Arab Emirates,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,167981.2,FALSE,8,kg,167981.2,FALSE,167981.2,FALSE,0,FALSE,3124722.043,0,3124722.043,0,TRUE,FALSE
C,A,20180101,2018,52,2018,788,TUN,Tunisia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16000,FALSE,8,kg,16000,FALSE,16000,FALSE,0,FALSE,31989.659,,31989.659,0,TRUE,FALSE
C,A,20180101,2018,52,2018,757,CHE,Switzerland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1525.303,TRUE,-1,N/A,0,FALSE,1525.303,TRUE,0,FALSE,17304.032,0,17304.032,6,FALSE,TRUE
C,A,20180101,2018,52,2018,764,THA,Thailand,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36066,FALSE,8,kg,36066,FALSE,36066,FALSE,,FALSE,544097.89,,544097.89,0,FALSE,TRUE
C,A,20180101,2018,52,2018,784,ARE,United Arab Emirates,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6798.58,FALSE,8,kg,6798.58,FALSE,6798.58,FALSE,0,FALSE,144570.119,0,144570.119,0,TRUE,FALSE
C,A,20180101,2018,52,2018,792,TUR,Türkiye,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10050,FALSE,8,kg,10050,FALSE,10050,FALSE,0,FALSE,175800,164332,175800,0,FALSE,TRUE
C,A,20180101,2018,52,2018,804,UKR,Ukraine,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000,FALSE,8,kg,1000,FALSE,1000,FALSE,,FALSE,21456.84,,21456.84,0,FALSE,TRUE
C,A,20180101,2018,52,2018,818,EGY,Egypt,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18655.198,TRUE,-1,N/A,0,FALSE,18655.198,TRUE,0,FALSE,349762.967,0,349762.967,6,TRUE,FALSE
C,A,20180101,2018,52,2018,826,GBR,United Kingdom,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76,FALSE,8,kg,76,FALSE,76,FALSE,0,FALSE,5058.733,,5058.733,0,FALSE,TRUE
C,A,20180101,2018,52,2018,834,TZA,United Rep. of Tanzania,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3547,FALSE,8,kg,3547,FALSE,3547,FALSE,,FALSE,77742.509,,77742.509,0,TRUE,FALSE
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,318525,FALSE,-1,N/A,0,FALSE,318525,FALSE,0,FALSE,6296612,0,6296612,0,TRUE,FALSE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,197828,FALSE,-1,N/A,0,FALSE,197828,FALSE,0,FALSE,0,3809301,3809301,0,TRUE,FALSE
C,A,20180101,2018,52,2018,860,UZB,Uzbekistan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100,FALSE,21,1000 KG,0.1,FALSE,100,FALSE,,FALSE,50,,50,0,TRUE,FALSE
C,A,20180101,2018,52,2018,807,MKD,North Macedonia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,,FALSE,79.56,,79.56,0,FALSE,TRUE
C,A,20180101,2018,52,2018,818,EGY,Egypt,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5974.595,TRUE,-1,N/A,0,FALSE,5974.595,TRUE,0,FALSE,100991.69,0,100991.69,6,TRUE,FALSE
C,A,20180101,2018,52,2018,826,GBR,United Kingdom,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20984,FALSE,8,kg,20984,FALSE,20984,FALSE,0,FALSE,224982.806,,224982.806,0,FALSE,TRUE
C,A,20180101,2018,52,2018,826,GBR,United Kingdom,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20000,FALSE,8,kg,20000,FALSE,20000,FALSE,0,FALSE,,371801.459,371801.459,0,FALSE,TRUE
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,747353,FALSE,-1,N/A,0,FALSE,747353,FALSE,0,FALSE,9247867,0,9247867,0,TRUE,FALSE
C,A,20180101,2018,52,2018,842,USA,USA,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2670,FALSE,-1,N/A,0,FALSE,2670,FALSE,0,FALSE,0,9611,9611,0,TRUE,FALSE
C,A,20190101,2019,52,2019,31,AZE,Azerbaijan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3000,FALSE,8,kg,3000,FALSE,3000,FALSE,0,FALSE,49828.73,0,49828.73,0,FALSE,TRUE
C,A,20190101,2019,52,2019,32,ARG,Argentina,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3003.5,FALSE,8,kg,3003.5,FALSE,3003.5,FALSE,0,FALSE,43300.32,42005.5,43300.32,0,FALSE,TRUE
C,A,20190101,2019,52,2019,36,AUS,Australia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43500,FALSE,8,kg,43500,FALSE,43500,FALSE,43848,FALSE,538125.11,533155.317,538125.11,0,FALSE,TRUE
C,A,20190101,2019,52,2019,40,AUT,Austria,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7,FALSE,8,kg,7,FALSE,7,FALSE,0,FALSE,475.871,,475.871,0,TRUE,FALSE
C,A,20190101,2019,52,2019,51,ARM,Armenia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,468.1,0,468.1,0,FALSE,TRUE
C,A,20190101,2019,52,2019,56,BEL,Belgium,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1206.85,FALSE,8,kg,1206.85,FALSE,1206.85,FALSE,0,FALSE,20355.548,0,20355.548,0,TRUE,FALSE
C,A,20190101,2019,52,2019,56,BEL,Belgium,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.33,FALSE,8,kg,1.33,FALSE,1.33,FALSE,0,FALSE,0,237.385,237.385,0,TRUE,FALSE
C,A,20190101,2019,52,2019,112,BLR,Belarus,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,199,FALSE,8,kg,199,FALSE,199,FALSE,0,FALSE,3800,,3800,0,FALSE,TRUE
C,A,20190101,2019,52,2019,32,ARG,Argentina,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,283691,Carbonates; lithium carbonate,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2850,FALSE,8,kg,2850,FALSE,2850,FALSE,0,FALSE,43143,36750,43143,0,FALSE,TRUE
